relation_id,reference_model_id,reference_model,compatible_model_id,compatible_model,film_type,status,confidence,evidence_class,source_file,source_row,source_url,last_verified,conflict,notes
same_model__samsung_galaxy_a14,samsung_galaxy_a14,Samsung Galaxy A14,samsung_galaxy_a14,Samsung Galaxy A14,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1309,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a15,samsung_galaxy_a15,Samsung Galaxy A15,samsung_galaxy_a15,Samsung Galaxy A15,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1310,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a16,samsung_galaxy_a16,Samsung Galaxy A16,samsung_galaxy_a16,Samsung Galaxy A16,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1311,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a17,samsung_galaxy_a17,Samsung Galaxy A17,samsung_galaxy_a17,Samsung Galaxy A17,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1312,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a20,samsung_galaxy_a20,Samsung Galaxy A20,samsung_galaxy_a20,Samsung Galaxy A20,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1313,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a20s,samsung_galaxy_a20s,Samsung Galaxy A20S,samsung_galaxy_a20s,Samsung Galaxy A20S,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1314,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a21,samsung_galaxy_a21,Samsung Galaxy A21,samsung_galaxy_a21,Samsung Galaxy A21,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1315,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a21s,samsung_galaxy_a21s,Samsung Galaxy A21S,samsung_galaxy_a21s,Samsung Galaxy A21S,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1316,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a22_4g,samsung_galaxy_a22_4g,Samsung Galaxy A22 4G,samsung_galaxy_a22_4g,Samsung Galaxy A22 4G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1317,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a22_5g,samsung_galaxy_a22_5g,Samsung Galaxy A22 5G,samsung_galaxy_a22_5g,Samsung Galaxy A22 5G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1318,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a23,samsung_galaxy_a23,Samsung Galaxy A23,samsung_galaxy_a23,Samsung Galaxy A23,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1319,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a23_4g,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1320,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a23_5g,samsung_galaxy_a23_5g,Samsung Galaxy A23 5G,samsung_galaxy_a23_5g,Samsung Galaxy A23 5G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1321,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a24,samsung_galaxy_a24,Samsung Galaxy A24,samsung_galaxy_a24,Samsung Galaxy A24,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1322,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a25,samsung_galaxy_a25,Samsung Galaxy A25,samsung_galaxy_a25,Samsung Galaxy A25,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1323,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a26,samsung_galaxy_a26,Samsung Galaxy A26,samsung_galaxy_a26,Samsung Galaxy A26,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1324,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a30,samsung_galaxy_a30,Samsung Galaxy A30,samsung_galaxy_a30,Samsung Galaxy A30,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1325,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a30s,samsung_galaxy_a30s,Samsung Galaxy A30S,samsung_galaxy_a30s,Samsung Galaxy A30S,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1326,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a31,samsung_galaxy_a31,Samsung Galaxy A31,samsung_galaxy_a31,Samsung Galaxy A31,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1327,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a32_4g,samsung_galaxy_a32_4g,Samsung Galaxy A32 4G,samsung_galaxy_a32_4g,Samsung Galaxy A32 4G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1328,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a32_5g,samsung_galaxy_a32_5g,Samsung Galaxy A32 5G,samsung_galaxy_a32_5g,Samsung Galaxy A32 5G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1329,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a33,samsung_galaxy_a33,Samsung Galaxy A33,samsung_galaxy_a33,Samsung Galaxy A33,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1330,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a34,samsung_galaxy_a34,Samsung Galaxy A34,samsung_galaxy_a34,Samsung Galaxy A34,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1331,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a35,samsung_galaxy_a35,Samsung Galaxy A35,samsung_galaxy_a35,Samsung Galaxy A35,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1332,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a36,samsung_galaxy_a36,Samsung Galaxy A36,samsung_galaxy_a36,Samsung Galaxy A36,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1333,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a37,samsung_galaxy_a37,Samsung Galaxy A37,samsung_galaxy_a37,Samsung Galaxy A37,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1334,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a42,samsung_galaxy_a42,Samsung Galaxy A42,samsung_galaxy_a42,Samsung Galaxy A42,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1335,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a50,samsung_galaxy_a50,Samsung Galaxy A50,samsung_galaxy_a50,Samsung Galaxy A50,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1336,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a50s,samsung_galaxy_a50s,Samsung Galaxy A50S,samsung_galaxy_a50s,Samsung Galaxy A50S,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1337,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a51,samsung_galaxy_a51,Samsung Galaxy A51,samsung_galaxy_a51,Samsung Galaxy A51,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1338,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a52,samsung_galaxy_a52,Samsung Galaxy A52,samsung_galaxy_a52,Samsung Galaxy A52,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1339,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a52_5g,samsung_galaxy_a52_5g,Samsung Galaxy A52 5G,samsung_galaxy_a52_5g,Samsung Galaxy A52 5G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1340,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a52s,samsung_galaxy_a52s,Samsung Galaxy A52S,samsung_galaxy_a52s,Samsung Galaxy A52S,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1341,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a53,samsung_galaxy_a53,Samsung Galaxy A53,samsung_galaxy_a53,Samsung Galaxy A53,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1342,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a54,samsung_galaxy_a54,Samsung Galaxy A54,samsung_galaxy_a54,Samsung Galaxy A54,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1343,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a55,samsung_galaxy_a55,Samsung Galaxy A55,samsung_galaxy_a55,Samsung Galaxy A55,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1344,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a56,samsung_galaxy_a56,Samsung Galaxy A56,samsung_galaxy_a56,Samsung Galaxy A56,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1345,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a57,samsung_galaxy_a57,Samsung Galaxy A57,samsung_galaxy_a57,Samsung Galaxy A57,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1346,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a70,samsung_galaxy_a70,Samsung Galaxy A70,samsung_galaxy_a70,Samsung Galaxy A70,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1347,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a71,samsung_galaxy_a71,Samsung Galaxy A71,samsung_galaxy_a71,Samsung Galaxy A71,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1348,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a72,samsung_galaxy_a72,Samsung Galaxy A72,samsung_galaxy_a72,Samsung Galaxy A72,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1349,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a73_5g,samsung_galaxy_a73_5g,Samsung Galaxy A73 5G,samsung_galaxy_a73_5g,Samsung Galaxy A73 5G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1350,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a80,samsung_galaxy_a80,Samsung Galaxy A80,samsung_galaxy_a80,Samsung Galaxy A80,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1351,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_a81,samsung_galaxy_a81,Samsung Galaxy A81,samsung_galaxy_a81,Samsung Galaxy A81,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1352,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_f16,samsung_galaxy_f16,Samsung Galaxy F16,samsung_galaxy_f16,Samsung Galaxy F16,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1353,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_f54,samsung_galaxy_f54,Samsung Galaxy F54,samsung_galaxy_f54,Samsung Galaxy F54,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1354,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_f62,samsung_galaxy_f62,Samsung Galaxy F62,samsung_galaxy_f62,Samsung Galaxy F62,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1355,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_j2_prime,samsung_galaxy_j2_prime,Samsung Galaxy J2 Prime,samsung_galaxy_j2_prime,Samsung Galaxy J2 Prime,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1356,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_j4,samsung_galaxy_j4,Samsung Galaxy J4,samsung_galaxy_j4,Samsung Galaxy J4,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1357,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_j4_plus,samsung_galaxy_j4_plus,Samsung Galaxy J4 Plus,samsung_galaxy_j4_plus,Samsung Galaxy J4 Plus,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1358,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_j5_prime,samsung_galaxy_j5_prime,Samsung Galaxy J5 Prime,samsung_galaxy_j5_prime,Samsung Galaxy J5 Prime,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1359,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_j5_pro,samsung_galaxy_j5_pro,Samsung Galaxy J5 Pro,samsung_galaxy_j5_pro,Samsung Galaxy J5 Pro,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1360,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_j7_prime,samsung_galaxy_j7_prime,Samsung Galaxy J7 Prime,samsung_galaxy_j7_prime,Samsung Galaxy J7 Prime,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1361,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_j7_pro,samsung_galaxy_j7_pro,Samsung Galaxy J7 Pro,samsung_galaxy_j7_pro,Samsung Galaxy J7 Pro,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1362,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m02s,samsung_galaxy_m02s,Samsung Galaxy M02S,samsung_galaxy_m02s,Samsung Galaxy M02S,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1363,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m11,samsung_galaxy_m11,Samsung Galaxy M11,samsung_galaxy_m11,Samsung Galaxy M11,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1364,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m12,samsung_galaxy_m12,Samsung Galaxy M12,samsung_galaxy_m12,Samsung Galaxy M12,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1365,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m13,samsung_galaxy_m13,Samsung Galaxy M13,samsung_galaxy_m13,Samsung Galaxy M13,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1366,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m14,samsung_galaxy_m14,Samsung Galaxy M14,samsung_galaxy_m14,Samsung Galaxy M14,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1367,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m15,samsung_galaxy_m15,Samsung Galaxy M15,samsung_galaxy_m15,Samsung Galaxy M15,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1368,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m16,samsung_galaxy_m16,Samsung Galaxy M16,samsung_galaxy_m16,Samsung Galaxy M16,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1369,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m21,samsung_galaxy_m21,Samsung Galaxy M21,samsung_galaxy_m21,Samsung Galaxy M21,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1370,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m21s,samsung_galaxy_m21s,Samsung Galaxy M21S,samsung_galaxy_m21s,Samsung Galaxy M21S,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1371,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m22,samsung_galaxy_m22,Samsung Galaxy M22,samsung_galaxy_m22,Samsung Galaxy M22,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1372,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
same_model__samsung_galaxy_m23_4g,samsung_galaxy_m23_4g,Samsung Galaxy M23 4G,samsung_galaxy_m23_4g,Samsung Galaxy M23 4G,generico,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,1373,,2026-07-09,false,Nao representa compatibilidade entre modelos diferentes.
