alias_key,model_key,alias,normalized_alias,alias_type,is_ambiguous,requires_brand_context,confidence,notes
samsung_galaxy_m22__galaxy_m22,samsung_galaxy_m22,Galaxy M22,GALAXY M22,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m22__m22,samsung_galaxy_m22,M22,M22,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m22__samsung_galaxy_m22,samsung_galaxy_m22,Samsung Galaxy M22,SAMSUNG GALAXY M22,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m22__samsung_m22,samsung_galaxy_m22,Samsung M22,SAMSUNG M22,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m23_4g__galaxy_m23_4g,samsung_galaxy_m23_4g,Galaxy M23 4G,GALAXY M23 4G,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m23_4g__m23_4g,samsung_galaxy_m23_4g,M23 4G,M23 4G,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m23_4g__m234g,samsung_galaxy_m23_4g,M234G,M234G,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_m23_4g__samsung_galaxy_m23_4g,samsung_galaxy_m23_4g,Samsung Galaxy M23 4G,SAMSUNG GALAXY M23 4G,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m23_4g__samsung_m23_4g,samsung_galaxy_m23_4g,Samsung M23 4G,SAMSUNG M23 4G,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m30__galaxy_m30,samsung_galaxy_m30,Galaxy M30,GALAXY M30,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m30__m30,samsung_galaxy_m30,M30,M30,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m30__samsung_galaxy_m30,samsung_galaxy_m30,Samsung Galaxy M30,SAMSUNG GALAXY M30,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m30__samsung_m30,samsung_galaxy_m30,Samsung M30,SAMSUNG M30,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m31__galaxy_m31,samsung_galaxy_m31,Galaxy M31,GALAXY M31,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m31__m31,samsung_galaxy_m31,M31,M31,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m31__samsung_galaxy_m31,samsung_galaxy_m31,Samsung Galaxy M31,SAMSUNG GALAXY M31,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m31__samsung_m31,samsung_galaxy_m31,Samsung M31,SAMSUNG M31,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m32__galaxy_m32,samsung_galaxy_m32,Galaxy M32,GALAXY M32,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m32__m32,samsung_galaxy_m32,M32,M32,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m32__samsung_galaxy_m32,samsung_galaxy_m32,Samsung Galaxy M32,SAMSUNG GALAXY M32,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m32__samsung_m32,samsung_galaxy_m32,Samsung M32,SAMSUNG M32,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m34__galaxy_m34,samsung_galaxy_m34,Galaxy M34,GALAXY M34,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m34__m34,samsung_galaxy_m34,M34,M34,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m34__samsung_galaxy_m34,samsung_galaxy_m34,Samsung Galaxy M34,SAMSUNG GALAXY M34,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m34__samsung_m34,samsung_galaxy_m34,Samsung M34,SAMSUNG M34,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m35__galaxy_m35,samsung_galaxy_m35,Galaxy M35,GALAXY M35,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m35__m35,samsung_galaxy_m35,M35,M35,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m35__samsung_galaxy_m35,samsung_galaxy_m35,Samsung Galaxy M35,SAMSUNG GALAXY M35,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m35__samsung_m35,samsung_galaxy_m35,Samsung M35,SAMSUNG M35,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m51__galaxy_m51,samsung_galaxy_m51,Galaxy M51,GALAXY M51,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m51__m51,samsung_galaxy_m51,M51,M51,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m51__samsung_galaxy_m51,samsung_galaxy_m51,Samsung Galaxy M51,SAMSUNG GALAXY M51,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m51__samsung_m51,samsung_galaxy_m51,Samsung M51,SAMSUNG M51,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m52__galaxy_m52,samsung_galaxy_m52,Galaxy M52,GALAXY M52,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m52__m52,samsung_galaxy_m52,M52,M52,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m52__samsung_galaxy_m52,samsung_galaxy_m52,Samsung Galaxy M52,SAMSUNG GALAXY M52,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m52__samsung_m52,samsung_galaxy_m52,Samsung M52,SAMSUNG M52,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m53__galaxy_m53,samsung_galaxy_m53,Galaxy M53,GALAXY M53,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m53__m53,samsung_galaxy_m53,M53,M53,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m53__samsung_galaxy_m53,samsung_galaxy_m53,Samsung Galaxy M53,SAMSUNG GALAXY M53,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m53__samsung_m53,samsung_galaxy_m53,Samsung M53,SAMSUNG M53,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m54__galaxy_m54,samsung_galaxy_m54,Galaxy M54,GALAXY M54,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m54__m54,samsung_galaxy_m54,M54,M54,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m54__samsung_galaxy_m54,samsung_galaxy_m54,Samsung Galaxy M54,SAMSUNG GALAXY M54,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m54__samsung_m54,samsung_galaxy_m54,Samsung M54,SAMSUNG M54,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m55__galaxy_m55,samsung_galaxy_m55,Galaxy M55,GALAXY M55,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m55__m55,samsung_galaxy_m55,M55,M55,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m55__samsung_galaxy_m55,samsung_galaxy_m55,Samsung Galaxy M55,SAMSUNG GALAXY M55,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m55__samsung_m55,samsung_galaxy_m55,Samsung M55,SAMSUNG M55,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m56__galaxy_m56,samsung_galaxy_m56,Galaxy M56,GALAXY M56,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m56__m56,samsung_galaxy_m56,M56,M56,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m56__samsung_galaxy_m56,samsung_galaxy_m56,Samsung Galaxy M56,SAMSUNG GALAXY M56,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m56__samsung_m56,samsung_galaxy_m56,Samsung M56,SAMSUNG M56,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_m62__galaxy_m62,samsung_galaxy_m62,Galaxy M62,GALAXY M62,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_m62__m62,samsung_galaxy_m62,M62,M62,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m62__samsung_galaxy_m62,samsung_galaxy_m62,Samsung Galaxy M62,SAMSUNG GALAXY M62,canonical,false,false,alta,Nome canonico.
samsung_galaxy_m62__samsung_m62,samsung_galaxy_m62,Samsung M62,SAMSUNG M62,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_note_10__galaxy_note_10,samsung_galaxy_note_10,Galaxy Note 10,GALAXY NOTE 10,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_note_10__note_10,samsung_galaxy_note_10,Note 10,NOTE 10,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10__note10,samsung_galaxy_note_10,Note10,NOTE10,common_typo,true,true,media,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10__samsung_galaxy_note_10,samsung_galaxy_note_10,Samsung Galaxy Note 10,SAMSUNG GALAXY NOTE 10,canonical,false,false,alta,Nome canonico.
samsung_galaxy_note_10__samsung_note_10,samsung_galaxy_note_10,Samsung Note 10,SAMSUNG NOTE 10,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_note_10_lite__galaxy_note_10_lite,samsung_galaxy_note_10_lite,Galaxy Note 10 Lite,GALAXY NOTE 10 LITE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_note_10_lite__note_10_lite,samsung_galaxy_note_10_lite,Note 10 Lite,NOTE 10 LITE,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10_lite__note10lite,samsung_galaxy_note_10_lite,Note10Lite,NOTE10LITE,common_typo,true,true,media,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10_lite__samsung_galaxy_note_10_lite,samsung_galaxy_note_10_lite,Samsung Galaxy Note 10 Lite,SAMSUNG GALAXY NOTE 10 LITE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_note_10_lite__samsung_note_10_lite,samsung_galaxy_note_10_lite,Samsung Note 10 Lite,SAMSUNG NOTE 10 LITE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_note_9__galaxy_note_9,samsung_galaxy_note_9,Galaxy Note 9,GALAXY NOTE 9,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_note_9__note_9,samsung_galaxy_note_9,Note 9,NOTE 9,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_9__note9,samsung_galaxy_note_9,Note9,NOTE9,common_typo,true,true,media,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_9__samsung_galaxy_note_9,samsung_galaxy_note_9,Samsung Galaxy Note 9,SAMSUNG GALAXY NOTE 9,canonical,false,false,alta,Nome canonico.
samsung_galaxy_note_9__samsung_note_9,samsung_galaxy_note_9,Samsung Note 9,SAMSUNG NOTE 9,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s20_fe__galaxy_s20_fe,samsung_galaxy_s20_fe,Galaxy S20 FE,GALAXY S20 FE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s20_fe__s20_fe,samsung_galaxy_s20_fe,S20 FE,S20 FE,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s20_fe__s20fe,samsung_galaxy_s20_fe,S20FE,S20FE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s20_fe__samsung_galaxy_s20_fe,samsung_galaxy_s20_fe,Samsung Galaxy S20 FE,SAMSUNG GALAXY S20 FE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s20_fe__samsung_s20_fe,samsung_galaxy_s20_fe,Samsung S20 FE,SAMSUNG S20 FE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s21__galaxy_s21,samsung_galaxy_s21,Galaxy S21,GALAXY S21,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s21__s21,samsung_galaxy_s21,S21,S21,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s21__samsung_galaxy_s21,samsung_galaxy_s21,Samsung Galaxy S21,SAMSUNG GALAXY S21,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s21__samsung_s21,samsung_galaxy_s21,Samsung S21,SAMSUNG S21,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s21_fe__galaxy_s21_fe,samsung_galaxy_s21_fe,Galaxy S21 FE,GALAXY S21 FE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s21_fe__s21_fe,samsung_galaxy_s21_fe,S21 FE,S21 FE,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s21_fe__s21fe,samsung_galaxy_s21_fe,S21FE,S21FE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s21_fe__samsung_galaxy_s21_fe,samsung_galaxy_s21_fe,Samsung Galaxy S21 FE,SAMSUNG GALAXY S21 FE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s21_fe__samsung_s21_fe,samsung_galaxy_s21_fe,Samsung S21 FE,SAMSUNG S21 FE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s21_plus__galaxy_s21_plus,samsung_galaxy_s21_plus,Galaxy S21 Plus,GALAXY S21 PLUS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s21_plus__s21_plus,samsung_galaxy_s21_plus,S21 Plus,S21 PLUS,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s21_plus__s21plus,samsung_galaxy_s21_plus,S21Plus,S21PLUS,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s21_plus__samsung_galaxy_s21_plus,samsung_galaxy_s21_plus,Samsung Galaxy S21 Plus,SAMSUNG GALAXY S21 PLUS,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s21_plus__samsung_s21_plus,samsung_galaxy_s21_plus,Samsung S21 Plus,SAMSUNG S21 PLUS,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s22__galaxy_s22,samsung_galaxy_s22,Galaxy S22,GALAXY S22,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s22__s22,samsung_galaxy_s22,S22,S22,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s22__samsung_galaxy_s22,samsung_galaxy_s22,Samsung Galaxy S22,SAMSUNG GALAXY S22,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s22__samsung_s22,samsung_galaxy_s22,Samsung S22,SAMSUNG S22,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s22_plus__galaxy_s22_plus,samsung_galaxy_s22_plus,Galaxy S22 Plus,GALAXY S22 PLUS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s22_plus__s22_plus,samsung_galaxy_s22_plus,S22 Plus,S22 PLUS,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s22_plus__s22plus,samsung_galaxy_s22_plus,S22Plus,S22PLUS,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s22_plus__samsung_galaxy_s22_plus,samsung_galaxy_s22_plus,Samsung Galaxy S22 Plus,SAMSUNG GALAXY S22 PLUS,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s22_plus__samsung_s22_plus,samsung_galaxy_s22_plus,Samsung S22 Plus,SAMSUNG S22 PLUS,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s22_ultra__galaxy_s22_ultra,samsung_galaxy_s22_ultra,Galaxy S22 Ultra,GALAXY S22 ULTRA,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s22_ultra__s22_ultra,samsung_galaxy_s22_ultra,S22 Ultra,S22 ULTRA,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s22_ultra__s22ultra,samsung_galaxy_s22_ultra,S22Ultra,S22ULTRA,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s22_ultra__samsung_galaxy_s22_ultra,samsung_galaxy_s22_ultra,Samsung Galaxy S22 Ultra,SAMSUNG GALAXY S22 ULTRA,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s22_ultra__samsung_s22_ultra,samsung_galaxy_s22_ultra,Samsung S22 Ultra,SAMSUNG S22 ULTRA,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s23__galaxy_s23,samsung_galaxy_s23,Galaxy S23,GALAXY S23,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s23__s23,samsung_galaxy_s23,S23,S23,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23__samsung_galaxy_s23,samsung_galaxy_s23,Samsung Galaxy S23,SAMSUNG GALAXY S23,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s23__samsung_s23,samsung_galaxy_s23,Samsung S23,SAMSUNG S23,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s23_fe__galaxy_s23_fe,samsung_galaxy_s23_fe,Galaxy S23 FE,GALAXY S23 FE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s23_fe__s23_fe,samsung_galaxy_s23_fe,S23 FE,S23 FE,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23_fe__s23fe,samsung_galaxy_s23_fe,S23FE,S23FE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s23_fe__samsung_galaxy_s23_fe,samsung_galaxy_s23_fe,Samsung Galaxy S23 FE,SAMSUNG GALAXY S23 FE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s23_fe__samsung_s23_fe,samsung_galaxy_s23_fe,Samsung S23 FE,SAMSUNG S23 FE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s23_plus__galaxy_s23_plus,samsung_galaxy_s23_plus,Galaxy S23 Plus,GALAXY S23 PLUS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s23_plus__s23_plus,samsung_galaxy_s23_plus,S23 Plus,S23 PLUS,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23_plus__s23plus,samsung_galaxy_s23_plus,S23Plus,S23PLUS,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s23_plus__samsung_galaxy_s23_plus,samsung_galaxy_s23_plus,Samsung Galaxy S23 Plus,SAMSUNG GALAXY S23 PLUS,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s23_plus__samsung_s23_plus,samsung_galaxy_s23_plus,Samsung S23 Plus,SAMSUNG S23 PLUS,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s23_ultra__galaxy_s23_ultra,samsung_galaxy_s23_ultra,Galaxy S23 Ultra,GALAXY S23 ULTRA,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s23_ultra__s23_ultra,samsung_galaxy_s23_ultra,S23 Ultra,S23 ULTRA,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23_ultra__s23ultra,samsung_galaxy_s23_ultra,S23Ultra,S23ULTRA,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s23_ultra__samsung_galaxy_s23_ultra,samsung_galaxy_s23_ultra,Samsung Galaxy S23 Ultra,SAMSUNG GALAXY S23 ULTRA,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s23_ultra__samsung_s23_ultra,samsung_galaxy_s23_ultra,Samsung S23 Ultra,SAMSUNG S23 ULTRA,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s24__galaxy_s24,samsung_galaxy_s24,Galaxy S24,GALAXY S24,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s24__s24,samsung_galaxy_s24,S24,S24,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s24__samsung_galaxy_s24,samsung_galaxy_s24,Samsung Galaxy S24,SAMSUNG GALAXY S24,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s24__samsung_s24,samsung_galaxy_s24,Samsung S24,SAMSUNG S24,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s24_fe__galaxy_s24_fe,samsung_galaxy_s24_fe,Galaxy S24 FE,GALAXY S24 FE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_s24_fe__s24_fe,samsung_galaxy_s24_fe,S24 FE,S24 FE,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s24_fe__s24fe,samsung_galaxy_s24_fe,S24FE,S24FE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_s24_fe__samsung_galaxy_s24_fe,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,SAMSUNG GALAXY S24 FE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_s24_fe__samsung_s24_fe,samsung_galaxy_s24_fe,Samsung S24 FE,SAMSUNG S24 FE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_s24_plus__galaxy_s24_plus,samsung_galaxy_s24_plus,Galaxy S24 Plus,GALAXY S24 PLUS,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
